"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","NEET","20_24_MEN","PC_AGE","A","2012",16.716524,
"FIN","NEET","20_24_MEN","PC_AGE","A","2013",18.206099,
"FIN","NEET","20_24_MEN","PC_AGE","A","2014",17.503574,
"FIN","NEET","20_24_MEN","PC_AGE","A","2015",21.083309,
"FIN","NEET","20_24_MEN","PC_AGE","A","2016",20.60606,
"FIN","NEET","20_24_MEN","PC_AGE","A","2017",18.072289,
"FIN","NEET","20_24_MEN","PC_AGE","A","2018",14.83871,
"FIN","NEET","20_24_MEN","PC_AGE","A","2019",13.375796,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2005",4.861547,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2006",3.0435295,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2007",4.064754,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2008",4.2018275,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2009",4.319612,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2010",4.7357936,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2011",5.456038,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2012",4.7866755,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2013",4.4129767,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2014",5.6558275,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2015",4.8857827,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2016",5.3691278,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2017",4.0540543,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2018",4.3165469,
"FIN","NEET","15_19_WOMEN","PC_AGE","A","2019",4.1379309,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2005",13.879665,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2006",13.316155,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2007",14.560455,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2008",13.081563,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2009",12.885634,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2010",13.80136,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2011",12.60489,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2012",13.621279,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2013",12.755586,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2014",13.632903,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2015",15.389165,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2016",14.012739,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2017",15.822784,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2018",13.580247,
"FIN","NEET","20_24_WOMEN","PC_AGE","A","2019",12.418301,
"FRA","NEET","15_19_MEN","PC_AGE","A","2005",6.8629546,
"FRA","NEET","15_19_MEN","PC_AGE","A","2006",6.8844752,
"FRA","NEET","15_19_MEN","PC_AGE","A","2007",6.990747,
"FRA","NEET","15_19_MEN","PC_AGE","A","2008",6.0792775,
"FRA","NEET","15_19_MEN","PC_AGE","A","2009",7.1948819,
"FRA","NEET","15_19_MEN","PC_AGE","A","2010",8.5884056,
"FRA","NEET","15_19_MEN","PC_AGE","A","2011",8.0827255,
"FRA","NEET","15_19_MEN","PC_AGE","A","2012",7.7297463,
"FRA","NEET","15_19_MEN","PC_AGE","A","2013",8.6321888,
"FRA","NEET","15_19_MEN","PC_AGE","A","2014",8.8010921,
"FRA","NEET","15_19_MEN","PC_AGE","A","2015",8.7399921,
"FRA","NEET","15_19_MEN","PC_AGE","A","2016",8.6801004,
"FRA","NEET","15_19_MEN","PC_AGE","A","2017",7.7331729,
"FRA","NEET","15_19_MEN","PC_AGE","A","2018",7.8469934,
"FRA","NEET","15_19_MEN","PC_AGE","A","2019",6.9490533,
"FRA","NEET","20_24_MEN","PC_AGE","A","2005",16.407114,
"FRA","NEET","20_24_MEN","PC_AGE","A","2006",16.854561,
"FRA","NEET","20_24_MEN","PC_AGE","A","2007",15.450829,
"FRA","NEET","20_24_MEN","PC_AGE","A","2008",15.114148,
"FRA","NEET","20_24_MEN","PC_AGE","A","2009",20.176485,
"FRA","NEET","20_24_MEN","PC_AGE","A","2010",20.615334,
"FRA","NEET","20_24_MEN","PC_AGE","A","2011",18.035902,
"FRA","NEET","20_24_MEN","PC_AGE","A","2012",20.000149,
"FRA","NEET","20_24_MEN","PC_AGE","A","2013",19.765888,
"FRA","NEET","20_24_MEN","PC_AGE","A","2014",17.963261,
"FRA","NEET","20_24_MEN","PC_AGE","A","2015",21.690031,
"FRA","NEET","20_24_MEN","PC_AGE","A","2016",22.273703,
"FRA","NEET","20_24_MEN","PC_AGE","A","2017",21.452351,
"FRA","NEET","20_24_MEN","PC_AGE","A","2018",21.028404,
"FRA","NEET","20_24_MEN","PC_AGE","A","2019",20.523014,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2005",5.8007412,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2006",7.0821323,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2007",5.5785003,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2008",5.5411196,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2009",6.4226685,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2010",7.2298794,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2011",5.983253,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2012",5.9834571,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2013",6.906816,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2014",6.8895411,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2015",6.0939679,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2016",5.761817,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2017",6.6178761,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2018",5.7911329,
"FRA","NEET","15_19_WOMEN","PC_AGE","A","2019",5.9909472,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2005",19.137495,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2006",21.061386,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2007",20.372734,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2008",18.046139,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2009",19.733776,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2010",20.648468,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2011",22.511768,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2012",20.153151,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2013",18.996376,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2014",18.737776,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2015",20.199814,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2016",21.571032,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2017",20.045736,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2018",19.582817,
"FRA","NEET","20_24_WOMEN","PC_AGE","A","2019",18.470772,
"DEU","NEET","15_19_MEN","PC_AGE","A","2005",3.8294079,
"DEU","NEET","15_19_MEN","PC_AGE","A","2006",4.1444588,
"DEU","NEET","15_19_MEN","PC_AGE","A","2007",4.4309468,
"DEU","NEET","15_19_MEN","PC_AGE","A","2008",3.6112461,
"DEU","NEET","15_19_MEN","PC_AGE","A","2009",3.6343131,
"DEU","NEET","15_19_MEN","PC_AGE","A","2010",3.7068875,
"DEU","NEET","15_19_MEN","PC_AGE","A","2011",3.478868,
"DEU","NEET","15_19_MEN","PC_AGE","A","2012",2.8955052,
"DEU","NEET","15_19_MEN","PC_AGE","A","2013",2.5692298,
"DEU","NEET","15_19_MEN","PC_AGE","A","2014",2.900295,
"DEU","NEET","15_19_MEN","PC_AGE","A","2015",2.4833088,
"DEU","NEET","15_19_MEN","PC_AGE","A","2016",3.3984962,
"DEU","NEET","15_19_MEN","PC_AGE","A","2017",3.7741187,
"DEU","NEET","15_19_MEN","PC_AGE","A","2018",3.0935385,
"DEU","NEET","15_19_MEN","PC_AGE","A","2019",3.0906773,
"DEU","NEET","20_24_MEN","PC_AGE","A","2005",18.416697,
"DEU","NEET","20_24_MEN","PC_AGE","A","2006",16.034403,
"DEU","NEET","20_24_MEN","PC_AGE","A","2007",13.745785,
"DEU","NEET","20_24_MEN","PC_AGE","A","2008",12.286695,
"DEU","NEET","20_24_MEN","PC_AGE","A","2009",12.811511,
"DEU","NEET","20_24_MEN","PC_AGE","A","2010",13.173164,
"DEU","NEET","20_24_MEN","PC_AGE","A","2011",11.513917,
"DEU","NEET","20_24_MEN","PC_AGE","A","2012",10.343883,
"DEU","NEET","20_24_MEN","PC_AGE","A","2013",9.2381668,
"DEU","NEET","20_24_MEN","PC_AGE","A","2014",8.9904375,
"DEU","NEET","20_24_MEN","PC_AGE","A","2015",8.0834026,
"DEU","NEET","20_24_MEN","PC_AGE","A","2016",9.7657633,
"DEU","NEET","20_24_MEN","PC_AGE","A","2017",9.4072218,
"DEU","NEET","20_24_MEN","PC_AGE","A","2018",9.4357042,
"DEU","NEET","20_24_MEN","PC_AGE","A","2019",7.5907469,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2005",4.9642558,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2006",4.2722592,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2007",3.8499837,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2008",3.8246779,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2009",3.8966718,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2010",3.6527426,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2011",3.527364,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2012",3.166739,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2013",3.0430603,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2014",2.9521763,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2015",2.6018322,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2016",3.2975328,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2017",3.4373693,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2018",3.6888149,
"DEU","NEET","15_19_WOMEN","PC_AGE","A","2019",2.4973559,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2005",18.962526,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2006",17.462488,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2007",16.761593,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2008",15.612324,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2009",14.669759,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2010",14.203445,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2011",13.670975,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2012",12.076622,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2013",11.471542,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2014",11.36441,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2015",10.516595,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2016",11.928885,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2017",10.831518,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2018",11.429253,
"DEU","NEET","20_24_WOMEN","PC_AGE","A","2019",10.251824,
"GRC","NEET","15_19_MEN","PC_AGE","A","2005",10.977389,
"GRC","NEET","15_19_MEN","PC_AGE","A","2006",6.8650074,
"GRC","NEET","15_19_MEN","PC_AGE","A","2007",7.1671729,
"GRC","NEET","15_19_MEN","PC_AGE","A","2008",7.4681478,
"GRC","NEET","15_19_MEN","PC_AGE","A","2009",8.1006746,
"GRC","NEET","15_19_MEN","PC_AGE","A","2010",7.537725,
"GRC","NEET","15_19_MEN","PC_AGE","A","2011",8.3373737,
"GRC","NEET","15_19_MEN","PC_AGE","A","2012",10.425534,
"GRC","NEET","15_19_MEN","PC_AGE","A","2013",10.174538,
"GRC","NEET","15_19_MEN","PC_AGE","A","2014",11.386577,
"GRC","NEET","15_19_MEN","PC_AGE","A","2015",9.5128994,
"GRC","NEET","15_19_MEN","PC_AGE","A","2016",8.8132095,
"GRC","NEET","15_19_MEN","PC_AGE","A","2017",8.6359472,
"GRC","NEET","15_19_MEN","PC_AGE","A","2018",7.4944968,
"GRC","NEET","15_19_MEN","PC_AGE","A","2019",7.2291903,
"GRC","NEET","20_24_MEN","PC_AGE","A","2005",15.195686,
"GRC","NEET","20_24_MEN","PC_AGE","A","2006",11.774529,
"GRC","NEET","20_24_MEN","PC_AGE","A","2007",11.731589,
"GRC","NEET","20_24_MEN","PC_AGE","A","2008",12.334601,
"GRC","NEET","20_24_MEN","PC_AGE","A","2009",12.823037,
"GRC","NEET","20_24_MEN","PC_AGE","A","2010",16.218496,
"GRC","NEET","20_24_MEN","PC_AGE","A","2011",21.249598,
"GRC","NEET","20_24_MEN","PC_AGE","A","2012",27.116819,
"GRC","NEET","20_24_MEN","PC_AGE","A","2013",31.568089,
"GRC","NEET","20_24_MEN","PC_AGE","A","2014",30.468279,
"GRC","NEET","20_24_MEN","PC_AGE","A","2015",27.609764,
"GRC","NEET","20_24_MEN","PC_AGE","A","2016",23.758764,
"GRC","NEET","20_24_MEN","PC_AGE","A","2017",22.059425,
"GRC","NEET","20_24_MEN","PC_AGE","A","2018",22.881296,
"GRC","NEET","20_24_MEN","PC_AGE","A","2019",21.892649,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2005",12.113692,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2006",8.4793835,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2007",9.6126575,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2008",8.9677525,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2009",7.7197661,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2010",7.4057627,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2011",8.3423862,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2012",10.893465,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2013",8.4374876,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2014",9.5952272,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2015",7.3058224,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2016",7.5009751,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2017",8.3426476,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2018",8.7191086,
"GRC","NEET","15_19_WOMEN","PC_AGE","A","2019",6.0936089,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2005",27.645706,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2006",24.298874,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2007",23.385071,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2008",21.315186,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2009",23.048258,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2010",25.871683,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2011",26.718077,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2012",33.575874,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2013",34.679474,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2014",32.06916,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2015",28.593422,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2016",26.316648,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2017",25.950418,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2018",22.823439,
"GRC","NEET","20_24_WOMEN","PC_AGE","A","2019",22.202389,
"HUN","NEET","15_19_MEN","PC_AGE","A","2005",6.3443518,
"HUN","NEET","15_19_MEN","PC_AGE","A","2006",6.4053636,
"HUN","NEET","15_19_MEN","PC_AGE","A","2007",5.3235555,
"HUN","NEET","15_19_MEN","PC_AGE","A","2008",6.0049224,
"HUN","NEET","15_19_MEN","PC_AGE","A","2009",5.3613563,
"HUN","NEET","15_19_MEN","PC_AGE","A","2010",4.6300917,
"HUN","NEET","15_19_MEN","PC_AGE","A","2011",4.9615765,
"HUN","NEET","15_19_MEN","PC_AGE","A","2012",4.4796953,
"HUN","NEET","15_19_MEN","PC_AGE","A","2013",5.786202,
"HUN","NEET","15_19_MEN","PC_AGE","A","2014",6.4658508,
"HUN","NEET","15_19_MEN","PC_AGE","A","2015",5.692359,
"HUN","NEET","15_19_MEN","PC_AGE","A","2016",4.8809185,
"HUN","NEET","15_19_MEN","PC_AGE","A","2017",5.2046247,
"HUN","NEET","15_19_MEN","PC_AGE","A","2018",5.3335834,
"HUN","NEET","15_19_MEN","PC_AGE","A","2019",5.1228652,
"HUN","NEET","20_24_MEN","PC_AGE","A","2005",15.801794,
"HUN","NEET","20_24_MEN","PC_AGE","A","2006",15.947595,
"HUN","NEET","20_24_MEN","PC_AGE","A","2007",14.415842,
"HUN","NEET","20_24_MEN","PC_AGE","A","2008",15.818557,
"HUN","NEET","20_24_MEN","PC_AGE","A","2009",19.914873,
"HUN","NEET","20_24_MEN","PC_AGE","A","2010",21.128843,
"HUN","NEET","20_24_MEN","PC_AGE","A","2011",20.841986,
"HUN","NEET","20_24_MEN","PC_AGE","A","2012",21.444647,
"HUN","NEET","20_24_MEN","PC_AGE","A","2013",24.189009,
"HUN","NEET","20_24_MEN","PC_AGE","A","2014",17.169785,
"HUN","NEET","20_24_MEN","PC_AGE","A","2015",17.340443,
"HUN","NEET","20_24_MEN","PC_AGE","A","2016",14.832956,
"HUN","NEET","20_24_MEN","PC_AGE","A","2017",12.736078,
"HUN","NEET","20_24_MEN","PC_AGE","A","2018",9.1093178,
"HUN","NEET","20_24_MEN","PC_AGE","A","2019",11.951361,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2005",6.5064492,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2006",5.6247139,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2007",4.6607609,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2008",5.37995,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2009",5.9085317,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2010",4.6456218,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2011",4.6996956,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2012",5.0674791,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2013",6.1218162,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2014",7.23457,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2015",6.5601516,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2016",5.2913198,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2017",5.6109934,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2018",8.2751493,
"HUN","NEET","15_19_WOMEN","PC_AGE","A","2019",6.8346796,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2005",22.099356,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2006",21.088114,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2007",19.410307,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2008",20.973164,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2009",21.894306,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2010",21.903721,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2011",23.980652,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2012",23.492897,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2013",27.993685,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2014",24.146204,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2015",19.578913,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2016",20.264439,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2017",19.658815,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2018",22.082369,
"HUN","NEET","20_24_WOMEN","PC_AGE","A","2019",19.208992,
"ISL","NEET","15_19_MEN","PC_AGE","A","2014",5.7791986,
"ISL","NEET","15_19_MEN","PC_AGE","A","2018",4.8379984,
"ISL","NEET","15_19_MEN","PC_AGE","A","2019",5.220602,
"ISL","NEET","20_24_MEN","PC_AGE","A","2014",10.131401,
"ISL","NEET","20_24_MEN","PC_AGE","A","2018",4.9086723,
"ISL","NEET","20_24_MEN","PC_AGE","A","2019",7.5011487,
"ISL","NEET","15_19_WOMEN","PC_AGE","A","2014",5.1460276,
"ISL","NEET","15_19_WOMEN","PC_AGE","A","2018",2.8549464,
"ISL","NEET","15_19_WOMEN","PC_AGE","A","2019",2.8935933,
"ISL","NEET","20_24_WOMEN","PC_AGE","A","2014",8.6968527,
"ISL","NEET","20_24_WOMEN","PC_AGE","A","2018",8.2722988,
"ISL","NEET","20_24_WOMEN","PC_AGE","A","2019",4.5321631,
"IRL","NEET","15_19_MEN","PC_AGE","A","2005",4.8802142,
"IRL","NEET","15_19_MEN","PC_AGE","A","2006",5.3136458,
"IRL","NEET","15_19_MEN","PC_AGE","A","2007",5.7484231,
"IRL","NEET","15_19_MEN","PC_AGE","A","2008",8.8353939,
"IRL","NEET","15_19_MEN","PC_AGE","A","2009",12.062114,
"IRL","NEET","15_19_MEN","PC_AGE","A","2010",11.074804,
"IRL","NEET","15_19_MEN","PC_AGE","A","2011",10.918573,
"IRL","NEET","15_19_MEN","PC_AGE","A","2012",9.8217316,
"IRL","NEET","15_19_MEN","PC_AGE","A","2013",10.801945,
"IRL","NEET","15_19_MEN","PC_AGE","A","2014",8.7712336,
"IRL","NEET","15_19_MEN","PC_AGE","A","2015",9.1610403,
"IRL","NEET","15_19_MEN","PC_AGE","A","2017",9.1362772,
"IRL","NEET","15_19_MEN","PC_AGE","A","2018",6.4374452,
"IRL","NEET","15_19_MEN","PC_AGE","A","2019",7.078341,
"IRL","NEET","20_24_MEN","PC_AGE","A","2005",10.119604,
"IRL","NEET","20_24_MEN","PC_AGE","A","2006",9.8077869,
"IRL","NEET","20_24_MEN","PC_AGE","A","2007",10.029148,
"IRL","NEET","20_24_MEN","PC_AGE","A","2008",13.40272,
"IRL","NEET","20_24_MEN","PC_AGE","A","2009",23.312923,
"IRL","NEET","20_24_MEN","PC_AGE","A","2010",28.824965,
"IRL","NEET","20_24_MEN","PC_AGE","A","2011",27.13973,
"IRL","NEET","20_24_MEN","PC_AGE","A","2012",28.944084,
"IRL","NEET","20_24_MEN","PC_AGE","A","2013",23.388422,
"IRL","NEET","20_24_MEN","PC_AGE","A","2014",20.570272,
"IRL","NEET","20_24_MEN","PC_AGE","A","2015",20.07918,
"IRL","NEET","20_24_MEN","PC_AGE","A","2017",14.924949,
"IRL","NEET","20_24_MEN","PC_AGE","A","2018",12.399256,
"IRL","NEET","20_24_MEN","PC_AGE","A","2019",13.306905,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2005",4.0306954,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2006",4.6934328,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2007",4.4319282,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2008",8.1263046,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2009",9.9045868,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2010",9.1843529,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2011",7.86906,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2012",9.4347429,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2013",10.420442,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2014",9.4967012,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2015",6.7462626,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2017",7.5461016,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2018",5.5606198,
"IRL","NEET","15_19_WOMEN","PC_AGE","A","2019",5.6198454,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2005",14.405479,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2006",13.755814,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2007",14.236107,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2008",15.737975,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2009",18.468483,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2010",23.41272,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2011",24.972349,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2012",22.433069,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2013",20.642323,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2014",21.772705,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2015",19.572769,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2017",13.881536,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2018",14.749051,
"IRL","NEET","20_24_WOMEN","PC_AGE","A","2019",12.585433,
"ITA","NEET","15_19_MEN","PC_AGE","A","2005",10.938807,
"ITA","NEET","15_19_MEN","PC_AGE","A","2006",12.182072,
"ITA","NEET","15_19_MEN","PC_AGE","A","2007",10.576158,
"ITA","NEET","15_19_MEN","PC_AGE","A","2008",9.475769,
"ITA","NEET","15_19_MEN","PC_AGE","A","2009",11.941021,
"ITA","NEET","15_19_MEN","PC_AGE","A","2010",12.912589,
"ITA","NEET","15_19_MEN","PC_AGE","A","2011",11.411423,
"ITA","NEET","15_19_MEN","PC_AGE","A","2012",12.962565,
"ITA","NEET","15_19_MEN","PC_AGE","A","2013",11.900298,
"ITA","NEET","15_19_MEN","PC_AGE","A","2014",12.432879,
"ITA","NEET","15_19_MEN","PC_AGE","A","2015",12.262873,
"ITA","NEET","15_19_MEN","PC_AGE","A","2016",10.074374,
"ITA","NEET","15_19_MEN","PC_AGE","A","2017",10.497981,
"ITA","NEET","15_19_MEN","PC_AGE","A","2018",11.14094,
"ITA","NEET","15_19_MEN","PC_AGE","A","2019",11.406542,
"ITA","NEET","20_24_MEN","PC_AGE","A","2005",22.419617,
"ITA","NEET","20_24_MEN","PC_AGE","A","2006",20.186361,
"ITA","NEET","20_24_MEN","PC_AGE","A","2007",20.858282,
"ITA","NEET","20_24_MEN","PC_AGE","A","2008",19.404932,
"ITA","NEET","20_24_MEN","PC_AGE","A","2009",22.507284,
"ITA","NEET","20_24_MEN","PC_AGE","A","2010",26.669828,
"ITA","NEET","20_24_MEN","PC_AGE","A","2011",27.096222,
"ITA","NEET","20_24_MEN","PC_AGE","A","2012",31.117392,
"ITA","NEET","20_24_MEN","PC_AGE","A","2013",33.944294,
"ITA","NEET","20_24_MEN","PC_AGE","A","2014",34.731358,
"ITA","NEET","20_24_MEN","PC_AGE","A","2015",33.883247,
"ITA","NEET","20_24_MEN","PC_AGE","A","2016",32.924469,
"ITA","NEET","20_24_MEN","PC_AGE","A","2017",30.669266,
"ITA","NEET","20_24_MEN","PC_AGE","A","2018",27.48538,
"ITA","NEET","20_24_MEN","PC_AGE","A","2019",28.604797,
"ITA","NEET","15_19_WOMEN","PC_AGE","A","2005",11.382751,
"ITA","NEET","15_19_WOMEN","PC_AGE","A","2006",11.380062,
"ITA","NEET","15_19_WOMEN","PC_AGE","A","2007",9.7387819,
"ITA","NEET","15_19_WOMEN","PC_AGE","A","2008",9.705925,
"ITA","NEET","15_19_WOMEN","PC_AGE","A","2009",10.449239,
"ITA","NEET","15_19_WOMEN","PC_AGE","A","2010",12.001956,
"ITA","NEET","15_19_WOMEN","PC_AGE","A","2011",11.361415,
